;Classifier;Exp. Group;Ratio Men;Probability Men;Probability Women;Difference Probabilities;Informativeness Difference;Possible Accuracy;Mean Accuracy;SD Accuracy;Diff Acc;Possible Accuracy Men;Mean Accuracy Men;SD Accuracy Men;Diff Acc Men;Possible Accuracy Women;Mean Accuracy Women;SD Accuracy Women;Diff Acc Women;Expected Bias;Mean Bias;SD Bias;Diff Bias
1285;Tree_noSexInf;102;0.80;0.65;0.95;0.30;-0.30;0.837747149300041;0.8161218181818181;0.015420802911784858;0.021625331118222957;0.8151715909090909;0.7904477272727274;0.01820734452475574;0.024723863636363475;0.9280522562081521;0.9188181818181819;0.02011043364313129;0.00923407438997026;-0.11288066529906127;-0.12837045454545454;0.0260156997711678;-0.01548978924639327
1286;Tree_noSexInf;103;0.80;0.80;0.35;-0.45;0.15;0.8445172727272727;0.8240018181818182;0.015334580501775202;0.02051545454545456;0.8514545454545455;0.838809090909091;0.015074078134155825;0.012645454545454515;0.8167681818181818;0.7647727272727273;0.03494196570096658;0.05199545454545451;0.03468636363636368;0.07403636363636364;0.03453450263140726;0.039349999999999954
1287;Tree_noSexInf;104;0.80;0.80;0.50;-0.30;0.30;0.8422472727272727;0.8233018181818181;0.01198738697953471;0.0189454545454546;0.8514943181818182;0.8379431818181817;0.012530003113243177;0.013551136363636473;0.8052590909090909;0.7647363636363637;0.0315012005070126;0.04052272727272721;0.04623522727272733;0.07320681818181818;0.03357533157820172;0.026971590909090848
1288;Tree_noSexInf;105;0.80;0.80;0.65;-0.15;0.15;0.8438727272727272;0.8305090909090909;0.013627322719111394;0.013363636363636355;0.8514727272727273;0.8411454545454545;0.014387359334751326;0.01032727272727274;0.8134727272727272;0.7879636363636363;0.025166812243174394;0.025509090909090926;0.038000000000000034;0.053181818181818184;0.025807781058679;0.01518181818181815
1289;Tree_noSexInf;106;0.80;0.80;0.80;0.00;0.00;0.8512890909090909;0.8472090909090909;0.012126305127246287;0.0040799999999999725;0.8515068181818182;0.8460795454545454;0.012000110608655655;0.005427272727272725;0.8504181818181819;0.8517272727272727;0.026536879891387557;-0.0013090909090908154;0.0010886363636363194;-0.005647727272727273;0.02610029292590442;-0.0067363636363635924
1290;Tree_noSexInf;107;0.80;0.80;0.95;0.15;-0.15;0.8668391526127893;0.8642109090909091;0.012179257243546142;0.0026282435218801803;0.8515022727272727;0.8463340909090908;0.013983925737951548;0.005168181818181905;0.9281886241834968;0.9357181818181818;0.01914099341064826;-0.007529557634684991;-0.07668635145622404;-0.0893840909090909;0.022552904743688276;-0.012697739452866855
1291;Tree_noSexInf;108;0.80;0.95;0.50;-0.45;0.45;0.9052772727272728;0.9036054545454547;0.010079590701021351;0.0016718181818180522;0.9302704545454545;0.9392727272727271;0.009687133591081467;-0.009002272727272609;0.8053045454545454;0.7609363636363636;0.03352384825841629;0.04436818181818181;0.1249659090909091;0.17833636363636363;0.035199784931846105;0.053370454545454526
1292;Tree_noSexInf;109;0.80;0.95;0.65;-0.30;0.30;0.9069609090909091;0.91168;0.008275061839752653;-0.0047190909090909505;0.9302977272727273;0.9424204545454544;0.008374347962695249;-0.012122727272727118;0.8136136363636364;0.7887181818181819;0.027983905020956077;0.0248954545454545;0.11668409090909093;0.15370227272727272;0.030025708009230007;0.03701818181818178
1293;Tree_noSexInf;110;0.80;0.95;0.80;-0.15;0.15;0.9143036363636363;0.9283618181818183;0.008186465148306746;-0.01405818181818197;0.9302909090909091;0.9467795454545455;0.007784943244691434;-0.0164886363636364;0.8503545454545455;0.8546909090909091;0.019743226665670657;-0.004336363636363583;0.07993636363636358;0.09208863636363636;0.019271913058324985;0.012152272727272775
1294;Tree_noSexInf;111;0.80;0.95;0.95;0.00;0.00;0.9298331898475718;0.9498672727272726;0.007037411206037438;-0.020034082879700765;0.9302784090909091;0.9498795454545456;0.007953411405216384;-0.019601136363636473;0.9280522562081521;0.9498181818181818;0.01311166961575073;-0.021765925610029657;0.00222615288275696;6.13636363636363e-05;0.014887793222166866;-0.0021647892463933236
1295;Tree_noSexInf;112;0.95;0.05;0.05;0.00;0.00;0.9299209777952332;0.950918181818182;0.005860447240717664;-0.0209972040229488;0.9296373205741627;0.9503808612440191;0.006086248058977217;-0.020743540669856397;0.9353159580663949;0.9611272727272727;0.01657906436027367;-0.025811314660877827;-0.005678637492232186;-0.010746411483253589;0.01752515278437989;-0.005067773991021403
1296;Tree_noSexInf;113;0.95;0.05;0.20;0.15;0.15;0.9256081818181818;0.9449018181818181;0.007174471310315936;-0.019293636363636235;0.9295779904306221;0.9502124401913877;0.007122468143921195;-0.020634449760765672;0.8501818181818181;0.8440000000000001;0.041554493815761415;0.006181818181818066;0.07939617224880391;0.10621244019138756;0.04181634887275412;0.026816267942583655
1297;Tree_noSexInf;114;0.95;0.05;0.35;0.30;0.30;0.923749090909091;0.9393672727272726;0.007769424322114765;-0.015618181818181642;0.9295952153110048;0.9487406698564593;0.007308367343422918;-0.019145454545454577;0.8126727272727273;0.7612727272727273;0.05339322270816869;0.0514;0.11692248803827743;0.18746794258373206;0.05289900582614225;0.07054545454545463
1298;Tree_noSexInf;115;0.95;0.05;0.50;0.45;0.45;0.9231836363636363;0.9365000000000001;0.0076080558397794125;-0.013316363636363793;0.9295741626794258;0.9481856459330141;0.0071654661055567444;-0.0186114832535883;0.8017636363636363;0.7144727272727273;0.0642059115089425;0.08729090909090909;0.12781052631578949;0.2337129186602871;0.06440237806297362;0.10590239234449761
1299;Tree_noSexInf;116;0.95;0.20;0.05;-0.15;-0.15;0.8546016888132487;0.8537218181818181;0.013655162303176071;0.0008798706314305793;0.8503665071770335;0.8488000000000001;0.013918172802556937;0.0015665071770334382;0.9351521549213745;0.9472363636363634;0.027724880250981777;-0.012084208714988942;-0.08478564774434094;-0.09843636363636364;0.027529792158669117;-0.0136507158920227
1300;Tree_noSexInf;117;0.95;0.20;0.20;0.00;0.00;0.8503918181818182;0.8495199999999999;0.011428504293323509;0.0008718181818182513;0.8503942583732057;0.8495043062200957;0.011764879655668074;0.0008899521531100518;0.8503454545454545;0.8498181818181819;0.05282168888212801;0.0005272727272725986;4.880382775118708e-05;-0.0003138755980861246;0.054364772665711304;-0.0003626794258373117
1301;Tree_noSexInf;118;0.95;0.20;0.35;0.15;0.15;0.8484736363636364;0.8459254545454544;0.011381762777698489;0.0025481818181819493;0.850355980861244;0.84875980861244;0.01121332420589637;0.0015961722488039287;0.8127090909090909;0.7920727272727273;0.05882636440573977;0.020636363636363675;0.03764688995215304;0.05668708133971292;0.05856786280461432;0.019040191387559878
1302;Tree_noSexInf;119;0.95;0.20;0.50;0.30;0.30;0.8478754545454545;0.8417527272727273;0.014237663365953198;0.006122727272727224;0.8503071770334928;0.8466813397129187;0.014148853764074758;0.003625837320574088;0.8016727272727273;0.748109090909091;0.06261213553678102;0.05356363636363637;0.048634449760765475;0.09857224880382774;0.062151508834954884;0.04993779904306227
1303;Tree_noSexInf;120;0.95;0.20;0.65;0.45;0.15;0.8484381818181819;0.8433945454545455;0.012465134153515698;0.005043636363636361;0.8503511961722489;0.8486315789473685;0.011927117390650685;0.0017196172248803432;0.8120909090909091;0.743890909090909;0.060779296376517127;0.06820000000000004;0.03826028708133977;0.10474066985645933;0.05884321661463059;0.06648038277511956
1304;Tree_noSexInf;121;0.95;0.35;0.05;-0.30;-0.30;0.8212027157746212;0.7979654545454545;0.0159435675820351;0.023237261229166695;0.8152057416267943;0.7908421052631579;0.016489912381199165;0.024363636363636365;0.9352613570180548;0.9333090909090908;0.031274606473959174;0.0019522661089640403;-0.12005561539126053;-0.14246698564593302;0.03341258920787462;-0.02241137025467249
1305;Tree_noSexInf;122;0.95;0.35;0.20;-0.15;-0.15;0.8169918181818182;0.7924818181818182;0.018727424450807127;0.024510000000000032;0.8152373205741626;0.7902449760765551;0.018966836200203223;0.024992344497607566;0.8503272727272727;0.8349818181818182;0.053410971805954804;0.015345454545454551;-0.03508995215311006;-0.04473684210526316;0.0530489348224247;-0.009646889952153098
1306;Tree_noSexInf;123;0.95;0.35;0.35;0.00;0.00;0.8150545454545455;0.7891145454545455;0.016838230832025517;0.025939999999999963;0.8151674641148325;0.7895138755980861;0.017329154893591436;0.025653588516746484;0.8129090909090909;0.7815272727272727;0.0502002745097519;0.03138181818181818;0.002258373205741626;0.007986602870813396;0.051862569272813845;0.00572822966507177
1307;Tree_noSexInf;124;0.95;0.35;0.50;0.15;0.15;0.8145163636363636;0.7888145454545453;0.015810413876666287;0.02570181818181827;0.8151913875598086;0.7898660287081339;0.01639189457843263;0.02532535885167464;0.8016909090909091;0.7688363636363637;0.05707910454963453;0.03285454545454547;0.013500478468899457;0.02102966507177034;0.05950524423326062;0.007529186602870882
1308;Tree_noSexInf;125;0.95;0.35;0.65;0.30;0.00;0.8150554545454546;0.7893636363636364;0.016336916788083113;0.025691818181818205;0.8151961722488038;0.7908669856459329;0.016600485754553404;0.024329186602870867;0.8123818181818182;0.7608;0.060351852364187684;0.05158181818181817;0.0028143540669856026;0.03006698564593301;0.061046966383779155;0.027252631578947407
1309;Tree_noSexInf;126;0.95;0.35;0.80;0.45;-0.15;0.817320909090909;0.7918254545454546;0.016180293599838753;0.025495454545454432;0.8152306220095694;0.7914794258373204;0.016503344830963756;0.023751196172248967;0.8570363636363636;0.7984;0.05884424193362651;0.0586363636363636;-0.04180574162679418;-0.006920574162679426;0.05983709649221551;0.034885167464114755
1310;Tree_noSexInf;127;0.95;0.50;0.05;-0.45;-0.45;0.8093602947059123;0.7778654545454546;0.016326475845855084;0.03149484016045767;0.8027406698564593;0.7706086124401914;0.016843521545631502;0.0321320574162679;0.9352613570180548;0.9157454545454546;0.037829171279608234;0.019515902472600155;-0.13252068716159549;-0.14513684210526315;0.039607948058054475;-0.012616154943667662
1311;Tree_noSexInf;128;0.95;0.50;0.20;-0.30;-0.30;0.8051045454545455;0.7746109090909092;0.01579840752768026;0.030493636363636223;0.8027368421052632;0.7715846889952154;0.016203561536847048;0.03115215311004782;0.8500909090909091;0.8321090909090908;0.05042178119829246;0.01798181818181832;-0.047354066985645926;-0.06052440191387559;0.05169867283326161;-0.013170334928229666
1312;Tree_noSexInf;129;0.95;0.50;0.35;-0.15;-0.15;0.8032518181818182;0.7712145454545455;0.016634103907836213;0.03203727272727275;0.8027645933014355;0.7707751196172249;0.01719076792082037;0.03198947368421057;0.812509090909091;0.7795636363636363;0.05918535105161159;0.03294545454545461;-0.0097444976076555;-0.008788516746411481;0.061421452237465576;0.0009559808612440192
1313;Tree_noSexInf;130;0.95;0.50;0.50;0.00;0.00;0.80276;0.7705181818181818;0.018716722415082175;0.03224181818181826;0.8028133971291866;0.7708688995215311;0.018489266234190022;0.0319444976076555;0.8017454545454545;0.7638545454545455;0.06788810524371496;0.037890909090909086;0.0010679425837321066;0.007014354066985646;0.06567613702670792;0.005946411483253539
1314;Tree_noSexInf;131;0.95;0.50;0.65;0.15;-0.15;0.8032590909090909;0.772450909090909;0.017195552361874634;0.0308081818181819;0.8027904306220096;0.7721665071770334;0.017311876546128587;0.03062392344497622;0.8121636363636363;0.7778545454545455;0.05708569539425328;0.034309090909090845;-0.0093732057416267;-0.005688038277511961;0.05656255521163299;0.0036851674641147393
1315;Tree_noSexInf;132;0.95;0.50;0.80;0.30;-0.30;0.8055172727272727;0.7728472727272728;0.017859763923742767;0.032669999999999866;0.8027894736842105;0.7709148325358852;0.01837996565834371;0.03187464114832528;0.8573454545454545;0.8095636363636365;0.05254359405646192;0.047781818181818037;-0.054555980861244024;-0.0386488038277512;0.0542901129175449;0.01590717703349282
1316;Tree_noSexInf;133;0.95;0.50;0.95;0.45;-0.45;0.8092248389721491;0.7794163636363637;0.016644775389677395;0.029808475335785456;0.8027846889952153;0.7727406698564594;0.016891470454616878;0.030044019138755873;0.9316656053852451;0.9062545454545453;0.04476378731827037;0.02541105993069981;-0.12888091639002985;-0.13351387559808614;0.04453194486615131;-0.0046329592080562865
1317;Tree_noSexInf;134;0.95;0.65;0.20;-0.45;-0.15;0.8168818181818182;0.78882;0.018024936178135696;0.028061818181818188;0.8151253588516746;0.7879215311004785;0.018631521190081;0.02720382775119612;0.8502545454545455;0.8058909090909091;0.05699380745682144;0.04436363636363638;-0.0351291866028709;-0.01796937799043062;0.05934613594640071;0.017159808612440278
1318;Tree_noSexInf;135;0.95;0.65;0.35;-0.30;0.00;0.8150381818181818;0.7852472727272727;0.017495269769720156;0.02979090909090909;0.8151665071770335;0.7860612440191387;0.01720623286495276;0.029105263157894856;0.8126;0.7697818181818181;0.06085866780169542;0.042818181818181866;0.00256650717703355;0.016279425837320574;0.058102655967448236;0.013712918660287024
1319;Tree_noSexInf;136;0.95;0.65;0.50;-0.15;0.15;0.8144509090909091;0.7852145454545455;0.01905177891556736;0.029236363636363616;0.8151368421052632;0.7859655502392345;0.019102683176633946;0.029171291866028626;0.8014181818181818;0.7709454545454545;0.05905306748118094;0.030472727272727318;0.013718660287081352;0.015020095693779906;0.05768514146343781;0.0013014354066985534
1320;Tree_noSexInf;137;0.95;0.65;0.65;0.00;0.00;0.8149663636363637;0.7869327272727273;0.018462412507810142;0.028033636363636316;0.8151234449760766;0.7868133971291865;0.018004148250351914;0.028310047846890063;0.8119818181818181;0.7891999999999999;0.05770738320616116;0.022781818181818236;0.0031416267942584453;-0.002386602870813397;0.053031929751644495;-0.005528229665071842
1321;Tree_noSexInf;138;0.95;0.65;0.80;0.15;-0.15;0.81721;0.7896763636363636;0.018477791165397585;0.02753363636363637;0.8150966507177033;0.7871674641148326;0.01852613682824721;0.027929186602870693;0.8573636363636363;0.8373454545454545;0.05308213321230227;0.020018181818181824;-0.04226698564593301;-0.050177990430622016;0.05140422580547771;-0.007911004784689007
1322;Tree_noSexInf;139;0.95;0.65;0.95;0.30;-0.30;0.8208943011823103;0.7946581818181818;0.01765174842766015;0.026236119364128507;0.8150746411483254;0.7876956937799042;0.01824715345740545;0.02737894736842117;0.9315382516146639;0.9269454545454546;0.03783456375160001;0.004592797069209231;-0.11646361046633846;-0.13924976076555023;0.040078650831764775;-0.02278615029921177
1323;Tree_noSexInf;140;0.95;0.80;0.35;-0.45;0.15;0.8488409090909091;0.8364618181818181;0.015964367094395665;0.012379090909091062;0.8507473684210526;0.8410066985645933;0.01637430033102619;0.009740669856459272;0.8126181818181818;0.750109090909091;0.06825156315784267;0.06250909090909085;0.03812918660287079;0.09089760765550238;0.07000219586239133;0.05276842105263159
1324;Tree_noSexInf;141;0.95;0.80;0.50;-0.30;0.30;0.8483409090909091;0.8386399999999999;0.014491044907585557;0.009700909090909149;0.8507971291866029;0.8431789473684211;0.014675549434592934;0.007618181818181746;0.8016727272727273;0.7524000000000001;0.06355342832110727;0.049272727272727246;0.04912440191387557;0.09077894736842106;0.06432887437166623;0.041654545454545486
1325;Tree_noSexInf;142;0.95;0.80;0.65;-0.15;0.15;0.8488627272727273;0.8401345454545454;0.014004425766515482;0.008728181818181913;0.8508;0.842711961722488;0.01382750521800887;0.008088038277512033;0.8120545454545455;0.7911636363636364;0.05485292925924064;0.02089090909090907;0.03874545454545453;0.05154832535885167;0.05350025221632227;0.012802870813397142
1326;Tree_noSexInf;143;0.95;0.80;0.80;0.00;0.00;0.8511227272727273;0.8447745454545454;0.014458661860576056;0.006348181818181864;0.8507875598086124;0.8448918660287081;0.014579571598821705;0.0058956937799042874;0.8574909090909091;0.8425454545454545;0.04860974970298094;0.014945454545454595;-0.006703349282296656;0.0023464114832535883;0.048347034550274094;0.009049760765550243
1327;Tree_noSexInf;144;0.95;0.80;0.95;0.15;-0.15;0.8548562908819826;0.851130909090909;0.012986091378838868;0.003725381791073512;0.8508181818181818;0.846288995215311;0.01342021281112729;0.004529186602870827;0.9316292185936506;0.9431272727272728;0.031784253668368144;-0.01149805413362226;-0.08081103677546875;-0.09683827751196172;0.033394098458876365;-0.016027240736492976
1328;Tree_noSexInf;145;0.95;0.95;0.50;-0.45;0.45;0.9236072727272727;0.9354927272727271;0.007869781603944914;-0.011885454545454421;0.9300277511961722;0.9465320574162681;0.007380843799765159;-0.01650430622009591;0.8016181818181818;0.7257454545454546;0.06289095376054818;0.0758727272727272;0.12840956937799042;0.2207866028708134;0.06284201631467937;0.09237703349282297
1329;Tree_noSexInf;146;0.95;0.95;0.65;-0.30;0.30;0.9241236363636364;0.9382345454545454;0.00797545684622167;-0.014110909090909063;0.9300086124401914;0.9471732057416268;0.008109603903030924;-0.017164593301435382;0.8123090909090909;0.7683999999999999;0.053903915055288854;0.04390909090909101;0.11769952153110053;0.1787732057416268;0.055088652513695296;0.06107368421052628
1330;Tree_noSexInf;147;0.95;0.95;0.80;-0.15;0.15;0.9263454545454546;0.9441363636363638;0.0075962281800468524;-0.01779090909090919;0.929978947368421;0.949087081339713;0.007891740192348782;-0.019108133971291963;0.8573090909090909;0.8500727272727274;0.04053820727880102;0.007236363636363485;0.0726698564593301;0.09901435406698565;0.04195993452555475;0.026344497607655545
1331;Tree_noSexInf;148;0.95;0.95;0.95;0.00;0.00;0.9300560199133427;0.9501054545454546;0.007011814598535276;-0.02004943463211184;0.9299741626794258;0.9495961722488038;0.007217254967104631;-0.019622009569377985;0.9316122694029036;0.959781818181818;0.018424948348439302;-0.02816954877891431;-0.0016381067234778612;-0.010185645933014353;0.019080286280036468;-0.008547539209536492
1332;NN;1;0.50;0.05;0.05;0.00;0.00;0.9293290909090909;0.95;6.035716402834574e-05;-0.020670909090909073;0.92894;0.9500036363636365;8.528028654224425e-05;-0.021063636363636506;0.9297181818181818;0.9499963636363637;8.528028654224425e-05;-0.020278181818181973;-0.000778181818181789;7.272727272727273e-06;0.00012049464756880525;0.0007854545454545163
1333;NN;2;0.50;0.05;0.20;0.15;0.15;0.8890627272727273;0.8749927272727273;0.0001476649402932865;0.014070000000000027;0.9289527272727273;0.9499963636363637;8.528028654224426e-05;-0.021043636363636486;0.8491727272727273;0.7999890909090908;0.00028288954461542777;0.04918363636363654;0.07977999999999996;0.1500072727272727;0.0002955988922232681;0.07022727272727275
1334;NN;3;0.50;0.05;0.35;0.30;0.30;0.8712445454545454;0.8007545454545454;0.008336050227749916;0.07049000000000005;0.9288945454545454;0.9500472727272729;0.0006970807056459145;-0.021152727272727434;0.8135945454545455;0.6514618181818183;0.016152771234253172;0.1621327272727272;0.11529999999999996;0.2985854545454545;0.01564726642306328;0.18328545454545453
1335;NN;4;0.50;0.05;0.50;0.45;0.45;0.8656436363636364;0.7992072727272727;0.07419926367729908;0.06643636363636374;0.9289672727272728;0.951789090909091;0.004276324142324443;-0.022821818181818276;0.80232;0.6466254545454545;0.14627628649939015;0.15569454545454553;0.12664727272727272;0.30516363636363636;0.14424962724191134;0.17851636363636364
1336;NN;5;0.50;0.20;0.05;-0.15;-0.15;0.8893854545454546;0.8750490909090909;0.000926904621583491;0.014336363636363703;0.8490709090909091;0.8000872727272726;0.001648430787226101;0.04898363636363645;0.9297;0.9500109090909092;0.0002558408596267327;-0.020310909090909268;-0.08062909090909087;-0.14992363636363637;0.0014590916699808538;-0.0692945454545455
1337;NN;6;0.50;0.20;0.20;0.00;0.00;0.8490954545454545;0.8000436363636363;0.0008242153936130494;0.04905181818181825;0.8490145454545455;0.8000690909090907;0.0015561000158987326;0.048945454545454736;0.8491763636363636;0.8000181818181817;0.00044315926123275433;0.04915818181818188;-0.00016181818181815188;5.090909090909091e-05;0.0015869312273434954;0.0002127272727272428
1338;NN;7;0.50;0.20;0.35;0.15;0.15;0.8313118181818182;0.7307745454545453;0.025084049737835536;0.10053727272727286;0.8490363636363636;0.8030072727272727;0.013252072794468495;0.04602909090909091;0.8135872727272727;0.6585418181818182;0.037105926700783186;0.1550454545454545;0.035449090909090875;0.14446545454545454;0.0242506959559256;0.10901636363636366
1339;NN;8;0.50;0.20;0.50;0.30;0.30;0.8256663636363636;0.7863818181818182;0.07923946113329819;0.039284545454545405;0.849;0.8479745454545454;0.031615507816457174;0.0010254545454545516;0.8023327272727273;0.7247890909090909;0.1301042144601833;0.07754363636363637;0.04666727272727267;0.12318545454545456;0.10362299506772502;0.07651818181818189
1340;NN;9;0.50;0.20;0.65;0.45;0.15;0.8319563636363636;0.8324818181818182;0.022894122271344238;-0.0005254545454546067;0.8490654545454546;0.8565563636363637;0.02586928584872224;-0.007490909090909104;0.8148472727272728;0.8084072727272726;0.025262655610697748;0.006440000000000112;0.034218181818181814;0.048149090909090905;0.02276576595140602;0.013930909090909091
1341;NN;10;0.50;0.35;0.05;-0.30;-0.30;0.8728518181818182;0.8008218181818181;0.008905754078380268;0.07203000000000015;0.8160454545454545;0.6516036363636365;0.017081695522037633;0.16444181818181802;0.9296581818181818;0.9500399999999999;0.0009380831519646869;-0.020381818181818057;-0.11361272727272731;-0.2984363636363636;0.01637311274611073;-0.1848236363636363
1342;NN;11;0.50;0.35;0.20;-0.15;-0.15;0.8326190909090909;0.7334890909090909;0.030538322382910568;0.09913000000000005;0.8160927272727273;0.6624436363636363;0.04467318590234349;0.15364909090909096;0.8491454545454545;0.8045345454545454;0.016840343378136863;0.044610909090909145;-0.033052727272727234;-0.1420909090909091;0.028778896289946464;-0.10903818181818187
1343;NN;12;0.50;0.35;0.35;0.00;0.00;0.8147736363636363;0.6878454545454546;0.07053446577897655;0.12692818181818166;0.81606;0.6889345454545455;0.0727316053602639;0.12712545454545454;0.8134872727272727;0.6867563636363637;0.06872777471821828;0.126730909090909;0.002572727272727282;0.0021781818181818183;0.011240258942578145;-0.0003945454545454638
1344;NN;13;0.50;0.35;0.50;0.15;0.15;0.8092263636363637;0.7913399999999999;0.061402245379993385;0.017886363636363756;0.8161018181818182;0.80412;0.04671714833974969;0.011981818181818205;0.8023509090909091;0.7785599999999999;0.07908377334086165;0.023790909090909196;0.013750909090909036;0.02556;0.04233824935958316;0.011809090909090963
1345;NN;14;0.50;0.35;0.65;0.30;0.00;0.8154445454545455;0.7827745454545454;0.05456344452461245;0.03267000000000009;0.8160854545454546;0.7894909090909091;0.057318358931276084;0.026594545454545426;0.8148036363636364;0.7760581818181818;0.06898258984414998;0.03874545454545464;0.0012818181818181618;0.013432727272727273;0.06464755239604823;0.012150909090909112
1346;NN;15;0.50;0.35;0.80;0.45;-0.15;0.8335963636363637;0.8389418181818182;0.01945505952061027;-0.005345454545454542;0.81614;0.8152327272727273;0.025601407737830248;0.0009072727272726455;0.8510527272727273;0.8626509090909091;0.018811836686946522;-0.01159818181818184;-0.03491272727272732;-0.04741818181818182;0.022464131222640488;-0.0125054545454545
1347;NN;16;0.50;0.50;0.05;-0.45;-0.45;0.8667018181818181;0.8034163636363637;0.07597111008672469;0.06328545454545442;0.803730909090909;0.6559818181818181;0.1508469581032428;0.14774909090909094;0.9296727272727273;0.9508509090909092;0.004127691934011428;-0.021178181818181874;-0.12594181818181827;-0.2948690909090909;0.14985742206567626;-0.16892727272727265
1348;NN;17;0.50;0.50;0.20;-0.30;-0.30;0.8264218181818181;0.7962981818181819;0.07249527461746202;0.03012363636363624;0.8036672727272727;0.7454836363636363;0.12029003620445;0.058183636363636326;0.8491763636363636;0.8471127272727274;0.03095490023648013;0.0020636363636362676;-0.04550909090909094;-0.1016290909090909;0.09916419691598234;-0.05611999999999996
1349;NN;18;0.50;0.50;0.35;-0.15;-0.15;0.8085536363636364;0.7944181818181819;0.052912475728913645;0.014135454545454507;0.8035672727272727;0.7860581818181818;0.06823208730528547;0.01750909090909092;0.81354;0.8027781818181818;0.0408359581665963;0.010761818181818206;-0.009972727272727355;-0.016720000000000002;0.03804557903079813;-0.006747272727272647
1350;NN;19;0.50;0.50;0.50;0.00;0.00;0.8030209090909091;0.7925272727272727;0.017058299846154985;0.010493636363636316;0.8037381818181818;0.7931345454545455;0.021861463280190497;0.01060363636363626;0.8023036363636363;0.7919200000000001;0.022259787556859173;0.010383636363636262;0.0014345454545454661;0.0012145454545454543;0.027980369245060286;-0.00022000000000001185
1351;NN;20;0.50;0.50;0.65;0.15;-0.15;0.80923;0.7808072727272728;0.07220830486359163;0.02842272727272721;0.80368;0.7672763636363636;0.09235194415748466;0.036403636363636305;0.81478;0.7943381818181817;0.055518307884421275;0.020441818181818228;-0.011099999999999999;-0.027061818181818183;0.0486433041120724;-0.015961818181818185
1352;NN;21;0.50;0.50;0.80;0.30;-0.30;0.8273609090909091;0.780290909090909;0.08170087891104287;0.047070000000000056;0.8036781818181818;0.7152109090909091;0.13373789398966002;0.08846727272727273;0.8510436363636363;0.8453709090909091;0.03311233665691095;0.005672727272727274;-0.04736545454545449;-0.13016000000000003;0.10613372600635819;-0.08279454545454554
1353;NN;22;0.50;0.50;0.95;0.45;-0.45;0.8674472727272727;0.8045690909090909;0.0743216422787586;0.06287818181818183;0.8036909090909091;0.6568327272727273;0.14625056854409188;0.14685818181818178;0.9312036363636363;0.9523054545454546;0.004416536988788839;-0.02110181818181822;-0.12751272727272722;-0.2954727272727273;0.14395361458761596;-0.16796000000000005
1354;NN;23;0.50;0.65;0.20;-0.45;-0.15;0.83194;0.8317363636363636;0.0232960972492006;0.0002036363636364058;0.81468;0.8111999999999999;0.02404579722734774;0.0034800000000000386;0.8492;0.8522727272727272;0.027838301343514702;-0.003072727272727227;-0.034519999999999995;-0.04107272727272727;0.02314109296911591;-0.006552727272727273
1355;NN;24;0.50;0.65;0.35;-0.30;0.00;0.8141427272727273;0.7714018181818181;0.05684437256667328;0.04274090909090922;0.8146890909090909;0.7698145454545455;0.06935373128428984;0.04487454545454539;0.8135963636363637;0.772989090909091;0.06484244509482306;0.040607272727272714;0.0010927272727272452;-0.0031745454545454538;0.07144112742574986;-0.0042672727272726994
1356;NN;25;0.50;0.65;0.50;-0.15;0.15;0.8085409090909091;0.7934563636363636;0.05508107044990685;0.015084545454545517;0.8147145454545455;0.8037309090909092;0.04342126795720912;0.010983636363636307;0.8023672727272727;0.7831818181818182;0.07039813680188102;0.019185454545454506;0.012347272727272762;0.02054909090909091;0.039330790288854084;0.008201818181818147
1357;NN;26;0.50;0.65;0.65;0.00;0.00;0.8147554545454545;0.6842127272727273;0.06645359544629387;0.1305427272727272;0.8146981818181818;0.6848945454545454;0.06724199674936929;0.12980363636363634;0.8148127272727272;0.6835309090909091;0.06708843325888579;0.13128181818181817;-0.00011454545454547826;0.0013636363636363637;0.01950298994999402;0.001478181818181842
1358;NN;27;0.50;0.65;0.80;0.15;-0.15;0.83294;0.7369909090909089;0.03540453066376922;0.0959490909090911;0.8147436363636363;0.66732;0.05080778593002366;0.1474236363636363;0.8511363636363637;0.806661818181818;0.020392822507023074;0.044474545454545655;-0.036392727272727354;-0.13934181818181818;0.03131570653427792;-0.10294909090909082
1359;NN;28;0.50;0.65;0.95;0.30;-0.30;0.8729518181818182;0.8033818181818182;0.016430668943597362;0.06957000000000002;0.8147036363636364;0.6566400000000001;0.03157847137339788;0.1580636363636363;0.9312;0.9501236363636363;0.0028437105776278966;-0.018923636363636254;-0.11649636363636362;-0.29348363636363634;0.030507467291193895;-0.17698727272727272
1360;NN;29;0.50;0.80;0.35;-0.45;0.15;0.8329872727272727;0.8242018181818183;0.024424248088417158;0.00878545454545443;0.8524272727272727;0.8427818181818182;0.03157031121833065;0.009645454545454513;0.8135472727272727;0.8056218181818182;0.023446304899619765;0.007925454545454458;0.038880000000000026;0.037160000000000006;0.02658292589235012;-0.0017200000000000201
1361;NN;30;0.50;0.80;0.50;-0.30;0.30;0.827370909090909;0.7866454545454545;0.0752908611792654;0.04072545454545451;0.8524218181818182;0.8407490909090909;0.032788647424080254;0.011672727272727279;0.80232;0.7325418181818182;0.1262736680058866;0.06977818181818185;0.050101818181818136;0.10820727272727274;0.10660869643073854;0.0581054545454546
