;Classifier;Exp. Group;Ratio Men;Prob Men;Prob Women;Prob Diff;Informativeness Diff;Lower Bound Bias;Mean Bias;Upper Bound Bias;Width_Confidence_Intervall;SD Bias;Significant_Bias
166;SVM_noSex;19;0.50;0.50;0.50;0.00;0.00;-8.006886525239315e-05;0.004025454545454545;0.008130977956161483;0.008211046821413876;0.0010554484031907287;No
167;SVM_noSex;20;0.50;0.50;0.65;0.15;-0.15;-0.018469917657862635;-0.014818181818181819;-0.011166445978501003;0.0073034716793616335;0.0009387886452708858;Yes
168;SVM_noSex;21;0.50;0.50;0.80;0.30;-0.30;-0.074010681636156;-0.07060363636363637;-0.06719659109111674;0.006814090545039255;0.0008758835677568738;Yes
169;SVM_noSex;22;0.50;0.50;0.95;0.45;-0.45;-0.16308728171298836;-0.15975636363636364;-0.15642544555973892;0.006661836153249437;0.0008563127799890764;Yes
170;SVM_noSex;23;0.50;0.65;0.20;-0.45;-0.15;-0.05304427826420839;-0.04929454545454545;-0.04554481264488251;0.007499465619325874;0.0009639817169302552;Yes
171;SVM_noSex;24;0.50;0.65;0.35;-0.30;0.00;0.0006096682597646723;0.004530909090909091;0.008452149922053509;0.007842481662288837;0.0010080730176727983;Yes
172;SVM_noSex;25;0.50;0.65;0.50;-0.15;0.15;0.012848600471142632;0.01673090909090909;0.02061321771067555;0.007764617239532918;0.0009980643205540853;Yes
173;SVM_noSex;26;0.50;0.65;0.65;0.00;0.00;-0.0016117554686348593;0.0014181818181818182;0.0044481191049984955;0.006059874573633355;0.0007789366059388884;No
174;SVM_noSex;27;0.50;0.65;0.80;0.15;-0.15;-0.05470627534711554;-0.051919999999999994;-0.049133724652884445;0.005572550694231102;0.0007162959680837443;Yes
175;SVM_noSex;28;0.50;0.65;0.95;0.30;-0.30;-0.1439576427445496;-0.1414327272727273;-0.13890781180090497;0.0050498309436446155;0.0006491055430292974;Yes
176;SVM_noSex;29;0.50;0.80;0.35;-0.45;0.15;0.04975169812696061;0.053778181818181815;0.05780466550940302;0.008052967382442409;0.0010351288635426779;Yes
177;SVM_noSex;30;0.50;0.80;0.50;-0.30;0.30;0.06623296951322681;0.07000363636363635;0.07377430321404589;0.007541333700819071;0.000969363442393251;Yes
178;SVM_noSex;31;0.50;0.80;0.65;-0.15;0.15;0.05094466669040389;0.05388727272727272;0.05682987876414155;0.005885212073737658;0.0007564854787413856;Yes
179;SVM_noSex;32;0.50;0.80;0.80;0.00;0.00;-0.0030797302026308805;-0.0005381818181818183;0.002003366566267244;0.0050830967688981245;0.000653381534009287;No
180;SVM_noSex;33;0.50;0.80;0.95;0.15;-0.15;-0.09658293647096176;-0.09418545454545453;-0.0917879726199473;0.004794963851014462;0.0006163449131372809;Yes
181;SVM_noSex;34;0.50;0.95;0.50;-0.45;0.45;0.1529054634163907;0.15673454545454543;0.16056362749270017;0.007658164076309489;0.0009843808251871178;Yes
182;SVM_noSex;35;0.50;0.95;0.65;-0.30;0.30;0.14013423181686013;0.14321818181818183;0.14630213181950352;0.006167900002643373;0.0007928222004352287;Yes
183;SVM_noSex;36;0.50;0.95;0.80;-0.15;0.15;0.09104321712626652;0.0930181818181818;0.09499314651009709;0.003949929383830556;0.0005077241369526427;Yes
184;SVM_noSex;37;0.50;0.95;0.95;0.00;0.00;-0.00019014973231049233;0.0007927272727272726;0.0017756042777650376;0.00196575401007553;0.00025267812693372687;No
185;SVM_noSex;38;0.65;0.05;0.05;0.00;0.00;0.0013234886613619737;0.002515884115884116;0.0037082795704062583;0.0023847909090442846;0.0003065411526250614;Yes
186;SVM_noSex;39;0.65;0.05;0.20;0.15;0.15;0.09657751817279484;0.09913926073926074;0.10170100330572665;0.005123485132931808;0.0006585730565098853;Yes
187;SVM_noSex;40;0.65;0.05;0.35;0.30;0.30;0.1461832574286389;0.14932787212787213;0.15247248682710535;0.006289229398466423;0.0008084178875463495;Yes
188;SVM_noSex;41;0.65;0.05;0.50;0.45;0.45;0.1613214025913488;0.16493386613386612;0.16854632967638344;0.007224927085034656;0.0009286925188615864;Yes
189;SVM_noSex;42;0.65;0.20;0.05;-0.15;-0.15;-0.09201128736894687;-0.08998641358641359;-0.0879615398038803;0.004049747565066561;0.0005205547713755508;Yes
190;SVM_noSex;43;0.65;0.20;0.20;0.00;0.00;-0.0003353093548517758;0.0028495504495504496;0.006034410253952675;0.006369719608804451;0.0008187641035430973;No
191;SVM_noSex;44;0.65;0.20;0.35;0.15;0.15;0.05229793908848168;0.056073526473526474;0.059849113858571265;0.007551174770089583;0.000970628413970342;Yes
192;SVM_noSex;45;0.65;0.20;0.50;0.30;0.30;0.0691125727866;0.07301418581418581;0.07691579884177162;0.0078032260551716155;0.0010030270998075998;Yes
193;SVM_noSex;46;0.65;0.20;0.65;0.45;0.15;0.05311457128099843;0.05751968031968032;0.06192478935836221;0.008810218077363772;0.0011324659088857221;Yes
194;SVM_noSex;47;0.65;0.35;0.05;-0.30;-0.30;-0.1397400393942862;-0.13662057942057945;-0.1335011194468727;0.006238919947413518;0.0008019511079829068;Yes
195;SVM_noSex;48;0.65;0.35;0.20;-0.15;-0.15;-0.05255648491868519;-0.0484963036963037;-0.04443612247392221;0.008120362444762982;0.0010437918285039398;Yes
196;SVM_noSex;49;0.65;0.35;0.35;0.00;0.00;0.004011682473714121;0.008015984015984016;0.012020285558253912;0.008008603084539791;0.0010294262742872031;Yes
197;SVM_noSex;50;0.65;0.35;0.50;0.15;0.15;0.016584593978401164;0.020508691308691308;0.02443278863898145;0.00784819466058029;0.0010088073667826366;Yes
198;SVM_noSex;51;0.65;0.35;0.65;0.30;0.00;-0.0013722210433389165;0.0028235764235764235;0.007019373890491763;0.00839159493383068;0.0010786560673404994;No
199;SVM_noSex;52;0.65;0.35;0.80;0.45;-0.15;-0.046024040367110323;-0.04181338661338661;-0.0376027328596629;0.008421307507447425;0.0010824753231626313;Yes
200;SVM_noSex;53;0.65;0.50;0.05;-0.45;-0.45;-0.15019305288443752;-0.14686793206793208;-0.14354281125142665;0.00665024163301089;0.0008548224197295753;Yes
201;SVM_noSex;54;0.65;0.50;0.20;-0.30;-0.30;-0.0606859499777379;-0.05647552447552447;-0.052265098973311046;0.008420851004426853;0.0010824166442396394;Yes
202;SVM_noSex;55;0.65;0.50;0.35;-0.15;-0.15;-0.011136106019534301;-0.006836363636363637;-0.0025366212531929737;0.008599484766341326;0.0011053782376721465;Yes
203;SVM_noSex;56;0.65;0.50;0.50;0.00;0.00;-0.0019283675726632036;0.0023796203796203792;0.006687608331903962;0.008615975904567166;0.0011074980094729681;No
204;SVM_noSex;57;0.65;0.50;0.65;0.15;-0.15;-0.01830415663849246;-0.014080319680319682;-0.009856482722146905;0.008447673916345554;0.0010858644627905808;Yes
205;SVM_noSex;58;0.65;0.50;0.80;0.30;-0.30;-0.06659921143306854;-0.06254105894105894;-0.058482906449049334;0.008116304984019204;0.0010432702822801548;Yes
206;SVM_noSex;59;0.65;0.50;0.95;0.45;-0.45;-0.15164375452752696;-0.1485034965034965;-0.14536323847946606;0.006280516048060895;0.0008072978730132486;Yes
207;SVM_noSex;60;0.65;0.65;0.20;-0.45;-0.15;-0.0424405422015841;-0.03836043956043955;-0.034280336919295;0.0081602052822891;0.0010489132289977063;Yes
208;SVM_noSex;61;0.65;0.65;0.35;-0.30;0.00;0.006244775979297351;0.010595004995004995;0.014945234010712639;0.008700458031415288;0.0011183573466341527;Yes
209;SVM_noSex;62;0.65;0.65;0.50;-0.15;0.15;0.01334000274542884;0.017304695304695306;0.02126938786396177;0.007929385118532932;0.001019243592645697;Yes
210;SVM_noSex;63;0.65;0.65;0.65;0.00;0.00;-0.0035368709575525677;0.00013346653346653334;0.003803804024485634;0.007340674982038202;0.000943570759812116;No
211;SVM_noSex;64;0.65;0.65;0.80;0.15;-0.15;-0.05240299189506525;-0.048877122877122876;-0.045351253859180506;0.007051738035884747;0.0009064307891027591;Yes
212;SVM_noSex;65;0.65;0.65;0.95;0.30;-0.30;-0.13809994692782251;-0.1354025974025974;-0.1327052478773723;0.005394699050450192;0.0006934349081584904;Yes
213;SVM_noSex;66;0.65;0.80;0.35;-0.45;0.15;0.058234526402319665;0.06264495504495506;0.06705538368759044;0.008820857285270779;0.0011338334732463808;Yes
214;SVM_noSex;67;0.65;0.80;0.50;-0.30;0.30;0.06745789049225816;0.07157042957042957;0.07568296864860098;0.00822507815634283;0.001057251991742529;Yes
215;SVM_noSex;68;0.65;0.80;0.65;-0.15;0.15;0.04719913289828564;0.05052667332667333;0.05385421375506102;0.006655080856775382;0.0008554444538143885;Yes
216;SVM_noSex;69;0.65;0.80;0.80;0.00;0.00;-0.004525600318049355;-0.000997802197802198;0.00252999592244496;0.007055596240494315;0.0009069267229322597;No
217;SVM_noSex;70;0.65;0.80;0.95;0.15;-0.15;-0.09437678100446928;-0.09198401598401598;-0.08959125096356269;0.0047855300409065885;0.0006151322906750154;Yes
218;SVM_noSex;71;0.65;0.95;0.50;-0.45;0.45;0.15897692835952046;0.1626893106893107;0.16640169301910093;0.007424764659580453;0.0009543796515182664;Yes
219;SVM_noSex;72;0.65;0.95;0.65;-0.30;0.30;0.14124528306240647;0.14448271728271728;0.14772015150302809;0.006474868440621618;0.0008322799400804525;Yes
220;SVM_noSex;73;0.65;0.95;0.80;-0.15;0.15;0.09478725499541857;0.09763956043956044;0.10049186588370232;0.005704610888283743;0.0007332709925805498;Yes
221;SVM_noSex;74;0.65;0.95;0.95;0.00;0.00;0.001524456066448829;0.0026225774225774228;0.0037206987787060165;0.0021962427122571874;0.00028230515719699414;Yes
222;SVM_noSex;75;0.80;0.05;0.05;0.00;0.00;-0.0018115312922166978;-0.0004818181818181817;0.0008478949285803342;0.002659426220797032;0.0003418427904738775;No
223;SVM_noSex;76;0.80;0.05;0.20;0.15;0.15;0.09809670495805932;0.10177727272727273;0.10545784049648614;0.00736113553842681;0.0009462007608385907;Yes
224;SVM_noSex;77;0.80;0.05;0.35;0.30;0.30;0.1516832559101778;0.15612954545454547;0.16057583499891312;0.00889257908873533;0.0011430525977486551;Yes
225;SVM_noSex;78;0.80;0.05;0.50;0.45;0.45;0.16998247818860218;0.1758977272727273;0.1818129763568524;0.011830498168250228;0.0015206928753671962;Yes
226;SVM_noSex;79;0.80;0.20;0.05;-0.15;-0.15;-0.09494174938448936;-0.09250454545454545;-0.09006734152460154;0.0048744078598878275;0.0006265566503410915;Yes
227;SVM_noSex;80;0.80;0.20;0.20;0.00;0.00;-0.002948100989653749;0.0008818181818181814;0.004711737353290112;0.007659838342943861;0.0009845960355109897;No
228;SVM_noSex;81;0.80;0.20;0.35;0.15;0.15;0.05078088535157646;0.05596818181818181;0.061155478284787165;0.010374592933210705;0.001333550737593478;Yes
229;SVM_noSex;82;0.80;0.20;0.50;0.30;0.30;0.07044514199488236;0.07609772727272728;0.08175031255057219;0.011305170555689826;0.0014531672355933627;Yes
230;SVM_noSex;83;0.80;0.20;0.65;0.45;0.15;0.05977568352907345;0.0656590909090909;0.07154249828910836;0.01176681476003491;0.0015125070066256724;Yes
231;SVM_noSex;84;0.80;0.35;0.05;-0.30;-0.30;-0.1396554331183888;-0.13619318181818182;-0.13273093051797485;0.006924502600413927;0.0008900759393354026;Yes
232;SVM_noSex;85;0.80;0.35;0.20;-0.15;-0.15;-0.05188623397738061;-0.04707045454545455;-0.042254675113528484;0.00963155886385213;0.0012380410980703438;Yes
233;SVM_noSex;86;0.80;0.35;0.35;0.00;0.00;-0.0018859197686961252;0.0035136363636363633;0.008913192495968851;0.010799112264664977;0.0013881184754534668;No
234;SVM_noSex;87;0.80;0.35;0.50;0.15;0.15;0.015996540650071063;0.021811363636363636;0.02762618662265621;0.011629645972585142;0.0014948753232568838;Yes
235;SVM_noSex;88;0.80;0.35;0.65;0.30;0.00;0.0038125549039177272;0.009252272727272725;0.014691990550627722;0.010879435646709996;0.0013984432473323947;Yes
236;SVM_noSex;89;0.80;0.35;0.80;0.45;-0.15;-0.039440545827144416;-0.034947727272727276;-0.03045490871831014;0.008985637108834274;0.0011550142806928294;Yes
237;SVM_noSex;90;0.80;0.50;0.05;-0.45;-0.45;-0.14478452920005808;-0.14091363636363635;-0.13704274352721463;0.007741785672843434;0.000995129549735106;Yes
238;SVM_noSex;91;0.80;0.50;0.20;-0.30;-0.30;-0.06191145117748759;-0.05713181818181818;-0.052352185186148766;0.009559265991338823;0.001228748568321609;Yes
239;SVM_noSex;92;0.80;0.50;0.35;-0.15;-0.15;-0.013084103263828918;-0.007172727272727273;-0.0012613512816256282;0.01182275198220329;0.0015196971801931366;Yes
240;SVM_noSex;93;0.80;0.50;0.50;0.00;0.00;-0.00023016594755616033;0.00488409090909091;0.009998347765737981;0.01022851371329414;0.0013147737067527579;No
241;SVM_noSex;94;0.80;0.50;0.65;0.15;-0.15;-0.019231685276344515;-0.013829545454545455;-0.008427405632746396;0.010804279643598121;0.0013887826906214336;Yes
242;SVM_noSex;95;0.80;0.50;0.80;0.30;-0.30;-0.06270953354219294;-0.058120454545454545;-0.05353137554871614;0.009178157993476802;0.0011797609256330216;Yes
243;SVM_noSex;96;0.80;0.50;0.95;0.45;-0.45;-0.14590894188612838;-0.14211590909090907;-0.13832287629568976;0.007586065590438601;0.0009751132819079291;Yes
244;SVM_noSex;97;0.80;0.65;0.20;-0.45;-0.15;-0.03535479914324922;-0.031040909090909088;-0.026727019038568955;0.008627780104680264;0.0011090153219949015;Yes
245;SVM_noSex;98;0.80;0.65;0.35;-0.30;0.00;0.007372103613176907;0.013563636363636363;0.01975516911409582;0.012383065500918911;0.0015917199102392368;Yes
246;SVM_noSex;99;0.80;0.65;0.50;-0.15;0.15;0.016219211074248348;0.021729545454545456;0.027239879834842565;0.011020668760594217;0.0014165973594412193;Yes
247;SVM_noSex;100;0.80;0.65;0.65;0.00;0.00;-0.004987677311827909;-0.0004295454545454545;0.004128586402737001;0.00911626371456491;0.0011718050316690714;No
248;SVM_noSex;101;0.80;0.65;0.80;0.15;-0.15;-0.053574082526327546;-0.04971590909090909;-0.04585773565549063;0.007716346870836919;0.0009918596447472498;Yes
249;SVM_noSex;102;0.80;0.65;0.95;0.30;-0.30;-0.14039128925869707;-0.1373136363636364;-0.1342359834685757;0.006155305790121366;0.0007912033396754616;Yes
250;SVM_noSex;103;0.80;0.80;0.35;-0.45;0.15;0.0632093640280779;0.06935681818181819;0.07550427233555847;0.012294908307480569;0.0015803881798194786;Yes
251;SVM_noSex;104;0.80;0.80;0.50;-0.30;0.30;0.07374349302135691;0.07880681818181819;0.08387014334227946;0.010126650320922546;0.0013016801807796984;Yes
252;SVM_noSex;105;0.80;0.80;0.65;-0.15;0.15;0.0489144923508139;0.05345227272727273;0.05799005310373156;0.009075560752917653;0.0011665730707741836;Yes
253;SVM_noSex;106;0.80;0.80;0.80;0.00;0.00;-0.0037372498340657112;-0.00014999999999999977;0.0034372498340657113;0.0071744996681314226;0.0009222105759613524;No
254;SVM_noSex;107;0.80;0.80;0.95;0.15;-0.15;-0.09630442267947192;-0.09405227272727273;-0.09180012277507354;0.004504299904398391;0.0005789829536949131;Yes
255;SVM_noSex;108;0.80;0.95;0.50;-0.45;0.45;0.1701442150221042;0.175125;0.1801057849778958;0.009961569955791593;0.0012804607417038895;Yes
256;SVM_noSex;109;0.80;0.95;0.65;-0.30;0.30;0.1478065886437413;0.1519840909090909;0.1561615931744405;0.00835500453069921;0.001073952734939995;Yes
257;SVM_noSex;110;0.80;0.95;0.80;-0.15;0.15;0.09615198494328624;0.09921818181818182;0.1022843786930774;0.006132393749791147;0.0007882582247703432;Yes
258;SVM_noSex;111;0.80;0.95;0.95;0.00;0.00;6.851759730750091e-05;0.0012431818181818184;0.002417846039056136;0.002349328441748635;0.00030198280515799;Yes
259;SVM_noSex;112;0.95;0.05;0.05;0.00;0.00;-0.01110483890011938;-0.009018181818181818;-0.0069315247362442545;0.004173314163875127;0.000536438028679612;Yes
260;SVM_noSex;113;0.95;0.05;0.20;0.15;0.15;0.10856506436124863;0.11431004784688995;0.12005503133253126;0.011489966971282631;0.0014769209768634938;Yes
261;SVM_noSex;114;0.95;0.05;0.35;0.30;0.30;0.17860331085934253;0.18664497607655503;0.19468664129376753;0.016083330434425017;0.0020673521652236483;Yes
262;SVM_noSex;115;0.95;0.05;0.50;0.45;0.45;0.20651031980647425;0.21673492822966509;0.22695953665285593;0.0204492168463817;0.0026285434411026875;Yes
263;SVM_noSex;116;0.95;0.20;0.05;-0.15;-0.15;-0.0990648003536318;-0.09523062200956939;-0.09139644366550698;0.0076683566881248265;0.0009856909840619626;Yes
264;SVM_noSex;117;0.95;0.20;0.20;0.00;0.00;0.0016839999108305206;0.007873684210526316;0.01406336851022211;0.01237936859939159;0.0015912447103166656;Yes
265;SVM_noSex;118;0.95;0.20;0.35;0.15;0.15;0.05637092044269699;0.06456076555023924;0.07275061065778149;0.016379690215084498;0.0021054462674824814;Yes
266;SVM_noSex;119;0.95;0.20;0.50;0.30;0.30;0.08666711461691948;0.09635980861244019;0.1060525026079609;0.019385387991041423;0.002491798822413036;Yes
267;SVM_noSex;120;0.95;0.20;0.65;0.45;0.15;0.09043582659170778;0.09967464114832536;0.10891345570494294;0.018477629113235174;0.0023751154470894207;Yes
268;SVM_noSex;121;0.95;0.35;0.05;-0.30;-0.30;-0.13992847369801414;-0.13496650717703348;-0.13000454065605282;0.009923933041961304;0.0012756228907614725;Yes
269;SVM_noSex;122;0.95;0.35;0.20;-0.15;-0.15;-0.05666388603791436;-0.049245933014354065;-0.04182797999079377;0.014835906047120588;0.0019070081669105411;Yes
270;SVM_noSex;123;0.95;0.35;0.35;0.00;0.00;0.0031151908732609257;0.012935885167464115;0.022756579461667304;0.01964138858840638;0.0025247051530650623;Yes
271;SVM_noSex;124;0.95;0.35;0.50;0.15;0.15;0.02750568089752759;0.03751961722488038;0.047533553552233175;0.020027872654705587;0.0025743838358817705;Yes
272;SVM_noSex;125;0.95;0.35;0.65;0.30;0.00;0.014536632451197224;0.02358851674641148;0.03264040104162574;0.018103768590428514;0.0023270593952370217;Yes
273;SVM_noSex;126;0.95;0.35;0.80;0.45;-0.15;-0.021235308962867742;-0.011998086124401914;-0.002760863285936086;0.018474445676931656;0.00237470624801453;Yes
274;SVM_noSex;127;0.95;0.50;0.05;-0.45;-0.45;-0.1416802436999331;-0.13550047846889954;-0.12932071323786598;0.012359530462067133;0.0015886947150704114;Yes
275;SVM_noSex;128;0.95;0.50;0.20;-0.30;-0.30;-0.05821189308234098;-0.04906602870813397;-0.039920164333926964;0.01829172874841402;0.00235121980412568;Yes
276;SVM_noSex;129;0.95;0.50;0.35;-0.15;-0.15;-0.010277718183803939;-0.001092822966507177;0.008092072250789586;0.018369790434593525;0.002361253857495546;No
277;SVM_noSex;130;0.95;0.50;0.50;0.00;0.00;0.009552830934627424;0.01864688995215311;0.027740948969678797;0.01818811803505137;0.002337901677417784;Yes
278;SVM_noSex;131;0.95;0.50;0.65;0.15;-0.15;-0.012908102661367878;-0.003994258373205741;0.004919585914956396;0.017827688576324274;0.00229157205526969;No
279;SVM_noSex;132;0.95;0.50;0.80;0.30;-0.30;-0.06210461233524255;-0.05345837320574162;-0.04481213407624069;0.017292478259001858;0.0022227760920904326;Yes
280;SVM_noSex;133;0.95;0.50;0.95;0.45;-0.45;-0.1418987799247537;-0.1364784688995215;-0.13105815787428932;0.010840622050464384;0.0013934541455685751;Yes
281;SVM_noSex;134;0.95;0.65;0.20;-0.45;-0.15;-0.021054213222131614;-0.01158086124401914;-0.002107509265906665;0.01894670395622495;0.002435410352815613;Yes
282;SVM_noSex;135;0.95;0.65;0.35;-0.30;0.00;0.0197689535157825;0.028409569377990437;0.037050185240198374;0.017281231724415872;0.0022213304619255613;Yes
283;SVM_noSex;136;0.95;0.65;0.50;-0.15;0.15;0.026550028063099862;0.036524401913875605;0.04649877576465135;0.01994874770155149;0.0025642131101173966;Yes
284;SVM_noSex;137;0.95;0.65;0.65;0.00;0.00;0.0002744289119610225;0.008673684210526316;0.01707293950909161;0.016798510597130587;0.0021592814620768484;Yes
285;SVM_noSex;138;0.95;0.65;0.80;0.15;-0.15;-0.05692838786093088;-0.048700478468899515;-0.04047256907686815;0.016455818784062725;0.002115231837862584;Yes
286;SVM_noSex;139;0.95;0.65;0.95;0.30;-0.30;-0.1450877819331573;-0.14044401913875598;-0.13580025634435466;0.00928752558880266;0.0011938190422603008;Yes
287;SVM_noSex;140;0.95;0.80;0.35;-0.45;0.15;0.08820648059814441;0.09708516746411484;0.10596385433008527;0.017757373731940862;0.0022825337813639156;Yes
288;SVM_noSex;141;0.95;0.80;0.50;-0.30;0.30;0.0917425945122434;0.1018755980861244;0.1120086016600054;0.02026600714776201;0.002604993656518228;Yes
289;SVM_noSex;142;0.95;0.80;0.65;-0.15;0.15;0.06404336586648683;0.07175119617224882;0.0794590264780108;0.015415660611523973;0.001981529850022406;Yes
290;SVM_noSex;143;0.95;0.80;0.80;0.00;0.00;-0.0033701179411498076;0.00301244019138756;0.009394998323924927;0.012765116265074735;0.0016408287361582964;No
291;SVM_noSex;144;0.95;0.80;0.95;0.15;-0.15;-0.10071612791842481;-0.0971177033492823;-0.09351927878013978;0.007196849138285026;0.0009250833780654961;Yes
292;SVM_noSex;145;0.95;0.95;0.50;-0.45;0.45;0.21536399199562398;0.2255043062200957;0.23564462044456744;0.02028062844894348;0.002606873079364084;Yes
293;SVM_noSex;146;0.95;0.95;0.65;-0.30;0.30;0.18369959164708094;0.19163062200956935;0.19956165237205775;0.015862060724976826;0.0020389101447857044;Yes
294;SVM_noSex;147;0.95;0.95;0.80;-0.15;0.15;0.10703418239980086;0.11248995215311004;0.11794572190641922;0.010911539506618367;0.0014025698792239803;Yes
295;SVM_noSex;148;0.95;0.95;0.95;0.00;0.00;-0.008921218464980538;-0.006798086124401913;-0.0046749537838232874;0.004246264681157252;0.0005458150921225529;Yes
296;SVM_noSexInf;1;0.50;0.05;0.05;0.00;0.00;-0.00240242519756139;-0.0011854545454545457;3.1516106652298634e-05;0.0024339413042136888;0.00031285894708245663;No
297;SVM_noSexInf;2;0.50;0.05;0.20;0.15;0.15;0.09499885188473693;0.09736;0.09972114811526307;0.004722296230526145;0.0006070042132635396;Yes
298;SVM_noSexInf;3;0.50;0.05;0.35;0.30;0.30;0.14319325598814264;0.14643272727272727;0.1496721985573119;0.006478942569169247;0.0008328036287846472;Yes
299;SVM_noSexInf;4;0.50;0.05;0.50;0.45;0.45;0.15194434915628807;0.1555272727272727;0.15911019629825734;0.007165847141969276;0.0009210983797797905;Yes
