;Classifier;Exp. Group;Ratio Men;Probability Men;Probability Women;Difference Probabilities;Informativeness Difference;Possible Accuracy;Mean Accuracy;SD Accuracy;Diff Acc;Possible Accuracy Men;Mean Accuracy Men;SD Accuracy Men;Diff Acc Men;Possible Accuracy Women;Mean Accuracy Women;SD Accuracy Women;Diff Acc Women;Expected Bias;Mean Bias;SD Bias;Lower Bound Bias;Upper Bound Bias;Significance Bias;Diff Bias
2186;SVM_noSexInf_FAIR;115;0.95;0.05;0.50;0.45;0.45;0.9231836363636363;0.9178181818181819;0.00998594806721555;0.005365454545454451;0.9295741626794258;0.9241014354066985;0.010120954639490878;0.005472727272727296;0.8017636363636363;0.7984363636363636;0.05972394406726246;0.0033272727272727343;0.12781052631578949;0.12566507177033495;0.06086055720730949;-0.11540588803850912;0.366736031579179;No;-0.0021454545454545337
2187;SVM_noSexInf_FAIR;116;0.95;0.20;0.05;-0.15;-0.15;0.8546016888132487;0.8517836363636363;0.01247155252781501;0.002818052449612418;0.8503665071770335;0.8477760765550238;0.012798288806569798;0.0025904306220096984;0.9351521549213745;0.9279272727272727;0.03126469318428166;0.007224882194101778;-0.08478564774434094;-0.0801511961722488;0.032098800141164854;-0.20729575274251807;0.04699336039802046;No;0.004634451572092135
2188;SVM_noSexInf_FAIR;117;0.95;0.20;0.20;0.00;0.00;0.8503918181818182;0.8477236363636363;0.012886501369107762;0.0026681818181818473;0.8503942583732057;0.8476229665071771;0.013643874549420298;0.0027712918660286467;0.8503454545454545;0.8496363636363636;0.049722861683558786;0.0007090909090908815;4.880382775118708e-05;-0.0020133971291866025;0.05319354496818356;-0.21271503263072286;0.20868823837234965;No;-0.0020622009569377896
2189;SVM_noSexInf_FAIR;118;0.95;0.20;0.35;0.15;0.15;0.8484736363636364;0.8456018181818182;0.012818886779072433;0.002871818181818142;0.850355980861244;0.8474736842105263;0.013140108772848177;0.0028822966507177084;0.8127090909090909;0.8100363636363636;0.05269770256477252;0.002672727272727382;0.03764688995215304;0.03743732057416268;0.054009330609042595;-0.1764956725827146;0.25137031373103996;No;-0.00020956937799036096
2190;SVM_noSexInf_FAIR;119;0.95;0.20;0.50;0.30;0.30;0.8478754545454545;0.8448327272727272;0.013084467836307458;0.0030427272727273635;0.8503071770334928;0.8475081339712919;0.013390075808853456;0.002799043062200912;0.8016727272727273;0.7939999999999999;0.05819069211181226;0.0076727272727273865;0.048634449760765475;0.053508133971291866;0.059548115445317844;-0.1823641945766058;0.28938046251918953;No;0.004873684210526391
2191;SVM_noSexInf_FAIR;120;0.95;0.20;0.65;0.45;0.15;0.8484381818181819;0.845530909090909;0.012550733078644963;0.0029072727272728693;0.8503511961722489;0.8471521531100479;0.013273694910066606;0.003199043062200979;0.8120909090909091;0.8147272727272727;0.05565161425541327;-0.002636363636363659;0.03826028708133977;0.03242488038277512;0.058887159781278196;-0.2008293778806462;0.2656791386461964;No;-0.005835406698564652
2192;SVM_noSexInf_FAIR;121;0.95;0.35;0.05;-0.30;-0.30;0.8212027157746212;0.820949090909091;0.014341437189684733;0.0002536248655302664;0.8152057416267943;0.8153473684210526;0.014617618998311703;-0.00014162679425833158;0.9352613570180548;0.9273818181818181;0.035007930878229516;0.00787953883623671;-0.12005561539126053;-0.11203444976076556;0.03512143938840436;-0.2511517942568147;0.027082894735283594;No;0.008021165630494972
2193;SVM_noSexInf_FAIR;122;0.95;0.35;0.20;-0.15;-0.15;0.8169918181818182;0.8166872727272727;0.013699627779308592;0.00030454545454550175;0.8152373205741626;0.8148688995215312;0.013887950603122756;0.0003684210526314624;0.8503272727272727;0.8512363636363637;0.05101089695233852;-0.0009090909090909705;-0.03508995215311006;-0.036367464114832534;0.05143359386719505;-0.24009786700529145;0.1673629387756264;No;-0.0012775119617224745
2194;SVM_noSexInf_FAIR;123;0.95;0.35;0.35;0.00;0.00;0.8150545454545455;0.8148436363636363;0.013359302082983;0.00021090909090915044;0.8151674641148325;0.8149014354066985;0.01373099917038456;0.00026602870813408064;0.8129090909090909;0.8137454545454545;0.05424232821844984;-0.0008363636363636351;0.002258373205741626;0.0011559808612440188;0.055772824487946016;-0.2197622779834934;0.22207423970598145;No;-0.0011023923444976073
2195;SVM_noSexInf_FAIR;124;0.95;0.35;0.50;0.15;0.15;0.8145163636363636;0.8136545454545454;0.01222127229896288;0.0008618181818181858;0.8151913875598086;0.8144918660287082;0.012522151756602144;0.0006995215311004221;0.8016909090909091;0.7977454545454545;0.06051997462844795;0.003945454545454585;0.013500478468899457;0.01674641148325359;0.062025112101234126;-0.22893739413099795;0.26243021709750514;No;0.003245933014354132
